sample,genotyper,celltype,gene,TE,seTE,lower,upper,n_cells
INCOV003-BL,phlat,cDC,DQB1,0.4621586305171432,0.19347906687174524,0.08294662768610589,0.8413706333481805,25
INCOV003-BL,phlat,NK,DQB1,2.5025388228526464,1.4105303647602612,-0.26204989117761013,5.267127536882903,7
INCOV003-BL,phlat,CD16 Monocyte,DQB1,2.6374142671938747,0.9841104554525925,0.7085932176974847,4.566235316690265,14
INCOV003-BL,phlat,pDC,DQB1,1.2261106542829738,0.8392290961847253,-0.41874814901718826,2.870969457583136,8
INCOV003-BL,phlat,CD8 T,DQB1,1.6593560996560153,1.109945507736379,-0.5160971203093108,3.8348093196213413,9
INCOV003-BL,phlat,CD4 T,DRB1,2.073099572716855,0.31721086609589483,1.4513776996641434,2.6948214457695663,122
INCOV003-BL,phlat,CD14 Monocyte,DRB1,1.2535977564750345,0.06460858055464727,1.126967265495671,1.3802282474543979,1111
INCOV003-BL,phlat,pDC,DRB1,1.267669564987006,0.2596185924035595,0.7588264741590455,1.7765126558149666,13
INCOV003-BL,phlat,B,DRB1,1.3345443938462513,0.11970746954283906,1.0999220648618615,1.5691667228306412,93
INCOV003-BL,phlat,CD16 Monocyte,DRB1,1.123324062405116,0.1794641787905269,0.7715807354606263,1.4750673893496056,37
INCOV003-BL,phlat,cDC,DRB1,1.4985458632366209,0.0799797161597755,1.3417885000697247,1.655303226403517,25
INCOV003-BL,phlat,NK,DRB1,1.6133333713829072,0.6695238332695366,0.3010907713834159,2.9255759713823988,21
INCOV003-BL,phlat,CD8 T,DRB1,1.2147062531286663,0.4403973420241891,0.3515433238740878,2.0778691823832447,33
INCOV005-BL,arcasHLA,CD14 Monocyte,A,0.5042380644305283,0.03242981285552242,0.44067679920833036,0.5677993296527263,900
INCOV005-BL,arcasHLA,CD4 T,A,0.49581871533080807,0.05175405755834512,0.39438262646263866,0.5972548041989775,274
INCOV005-BL,arcasHLA,pDC,A,0.73610239662542,0.4279802963514633,-0.10272357031622692,1.574928363567067,4
INCOV005-BL,arcasHLA,CD8 T,A,0.5151080857492976,0.10758344751625963,0.3042484032847736,0.7259677682138215,50
INCOV005-BL,arcasHLA,NK,A,0.4386306659288015,0.063252540866198,0.3146579639004055,0.5626033679571976,130
INCOV005-BL,arcasHLA,B,A,0.4377754900452051,0.2394954050849942,-0.03162687838421435,0.9071778584746246,19
INCOV005-BL,arcasHLA,CD16 Monocyte,A,0.4239281827945536,0.08251742529658714,0.2621970011162684,0.5856593644728387,71
INCOV005-BL,arcasHLA,cDC,A,0.76413761599053,0.2653788345756601,0.2440046579630235,1.2842705740180365,6
INCOV005-BL,arcasHLA,CD14 Monocyte,B,0.6656670088267183,0.024006986758160667,0.6186141794033934,0.7127198382500431,945
INCOV005-BL,arcasHLA,CD4 T,B,0.5353597623086649,0.038722022036592675,0.45946599370837693,0.6112535309089528,281
INCOV005-BL,arcasHLA,pDC,B,0.2771226159453906,0.2573216890856117,-0.22721862710342172,0.7814638589942029,4
INCOV005-BL,arcasHLA,CD8 T,B,0.544293079543409,0.08312727427166425,0.38136661583796405,0.7072195432488539,47
INCOV005-BL,arcasHLA,NK,B,0.47058146431763054,0.05217577707378191,0.36831882038762737,0.5728441082476337,130
INCOV005-BL,arcasHLA,B,B,0.40624217042701627,0.1709582877359937,0.0711700836058331,0.7413142572481994,21
INCOV005-BL,arcasHLA,CD16 Monocyte,B,0.5755927988256365,0.059206342227330545,0.4595505004037157,0.6916350972475573,70
INCOV005-BL,arcasHLA,cDC,B,0.4498549828662779,0.17206524527506326,0.1126132991361033,0.7870966665964525,6
INCOV005-BL,arcasHLA,CD14 Monocyte,C,2.9942657252404756,0.1372052741910317,2.7253483293371104,3.263183121143841,676
INCOV005-BL,arcasHLA,CD8 T,C,2.6124233439852707,0.8245037707868668,0.9964256481255442,4.2284210398449975,20
INCOV005-BL,arcasHLA,CD4 T,C,2.5319600106323916,0.4479642456232303,1.6539662228492058,3.4099537984155774,69
INCOV005-BL,arcasHLA,CD16 Monocyte,C,2.87905513944749,0.4952539166259124,1.9083752996582994,3.849734979236681,49
INCOV005-BL,arcasHLA,NK,C,2.7859335788373687,0.4260066041769087,1.950975977474417,3.6208911802003203,73
INCOV005-BL,arcasHLA,B,C,2.3978952727983702,2.1788700620906116,-1.8726115758917792,6.668402121488519,3
INCOV005-BL,arcasHLA,cDC,C,2.969518672038256,2.526800540834655,-1.9829193841139965,7.9219567281905086,2
INCOV005-BL,arcasHLA,CD14 Monocyte,DPA1,3.12094703811117,0.18568806637668184,2.7570051156539908,3.484888960568349,369
INCOV005-BL,arcasHLA,pDC,DPA1,4.4290120417281615,1.6359459719360452,1.2226168560801396,7.6354072273761835,4
INCOV005-BL,arcasHLA,CD8 T,DPA1,2.982823084333239,0.6519146036060267,1.7050939402697212,4.260552228396756,30
INCOV005-BL,arcasHLA,B,DPA1,4.197255835258201,0.7226409879119622,2.7809055251983104,5.613606145318091,21
INCOV005-BL,arcasHLA,CD4 T,DPA1,2.6367418958596915,0.45082386654743034,1.7531433540556365,3.5203404376637466,67
INCOV005-BL,arcasHLA,CD16 Monocyte,DPA1,4.679543374899481,0.3977378684559106,3.8999914774381668,5.459095272360795,68
INCOV005-BL,arcasHLA,NK,DPA1,2.902927794525701,0.5072377647829168,1.9087600439525847,3.897095545098817,50
INCOV005-BL,arcasHLA,cDC,DPA1,6.198170922515048,1.3032771477537493,3.643794651043613,8.752547193986482,6
INCOV005-BL,arcasHLA,CD14 Monocyte,DPB1,1.2899486793174988,0.18853178471091142,0.9204331713430534,1.6594641872919442,179
INCOV005-BL,arcasHLA,pDC,DPB1,0.5378579904651404,0.6246813994410979,-0.6864950542514907,1.7622110351817715,4
INCOV005-BL,arcasHLA,CD8 T,DPB1,1.3643328136730768,0.681828646997573,0.027973221930160053,2.7006924054159933,15
INCOV005-BL,arcasHLA,CD4 T,DPB1,1.8735507127861266,0.5649514220976949,0.7662662724599589,2.9808351531122943,35
INCOV005-BL,arcasHLA,B,DPB1,1.0921543771737405,0.5454242167282095,0.023142556090481214,2.161166198257,16
INCOV005-BL,arcasHLA,NK,DPB1,1.4319411565252813,0.5382749604183514,0.37694162032558953,2.486940692724973,33
INCOV005-BL,arcasHLA,CD16 Monocyte,DPB1,1.0864401845617837,0.23551196436781313,0.6248452164725895,1.548035152650978,54
INCOV005-BL,arcasHLA,cDC,DPB1,0.6184829974331021,0.28816831872268717,0.05368347125117601,1.1832825236150282,5
INCOV005-BL,arcasHLA,B,DQA1,2.3978952727983707,2.66855993397415,-2.8323860883775467,7.628176633974288,2
INCOV005-BL,arcasHLA,CD14 Monocyte,DQA1,2.3978952727983702,1.5406937962286253,-0.6218090790140276,5.417599624610768,6
INCOV005-BL,arcasHLA,NK,DQA1,2.3978952727983707,3.773913650631694,-4.998839563203824,9.794630108800565,1
INCOV005-BL,arcasHLA,CD16 Monocyte,DQA1,2.3978952727983707,3.773913650631694,-4.998839563203824,9.794630108800565,1
INCOV005-BL,arcasHLA,CD14 Monocyte,DQB1,1.9042152082606882,0.2835695589986654,1.3484290855113983,2.460001331009978,137
INCOV005-BL,arcasHLA,pDC,DQB1,3.2451439770644677,2.441573483277075,-1.5402521157666054,8.03054006989554,2
INCOV005-BL,arcasHLA,NK,DQB1,2.3978952727983702,1.5406937962286253,-0.6218090790140276,5.417599624610768,6
INCOV005-BL,arcasHLA,CD8 T,DQB1,1.6913755781867568,1.196559945219587,-0.6538388197868532,4.036589976160367,4
INCOV005-BL,arcasHLA,CD4 T,DQB1,2.4332988902489183,0.820446047322165,0.8252541862392304,4.041343594258606,21
INCOV005-BL,arcasHLA,B,DQB1,1.8948935581391524,1.0487236985836084,-0.16056712081835878,3.9503542370966636,10
INCOV005-BL,arcasHLA,CD16 Monocyte,DQB1,1.2946306428889531,0.6852251318624875,-0.04838593686323134,2.637647222641138,17
INCOV005-BL,arcasHLA,cDC,DQB1,1.0366122305398144,0.47637620829614447,0.10293201918762063,1.9702924418920083,6
INCOV005-BL,arcasHLA,CD14 Monocyte,DRB1,1.5752232740604433,0.1732925515810141,1.235576114172606,1.9148704339482805,248
INCOV005-BL,arcasHLA,pDC,DRB1,1.4606325412060146,1.4315516557235415,-1.3451571460208087,4.2664222284328375,4
INCOV005-BL,arcasHLA,B,DRB1,1.0744093735417195,0.5905103995055018,-0.08296974198542273,2.2317884890688617,14
INCOV005-BL,arcasHLA,CD16 Monocyte,DRB1,1.304943171405651,0.2697055842123506,0.7763299399201093,1.8335564028911926,53
INCOV005-BL,arcasHLA,CD8 T,DRB1,1.3886155502546287,0.9449395971449108,-0.46343202771518377,3.2406631282244414,8
INCOV005-BL,arcasHLA,CD4 T,DRB1,2.613485328809257,1.2316255951390673,0.19954351989897567,5.027427137719538,9
INCOV005-BL,arcasHLA,NK,DRB1,2.489712423104949,1.3212594671613285,-0.09990854676383654,5.079333392973734,8
INCOV005-BL,arcasHLA,cDC,DRB1,1.4043420325582048,0.35055584263209433,0.7172652064292092,2.0914188586872005,5
INCOV005-BL,hlaminer,CD14 Monocyte,B,0.6724133861577735,0.03540400756030351,0.6030228064311948,0.7418039658843522,897
INCOV005-BL,hlaminer,CD4 T,B,1.1985939084334511,0.07110863386934718,1.0592235470596856,1.3379642698072167,275
INCOV005-BL,hlaminer,pDC,B,1.0946073055210057,0.45766416548165917,0.1976020241623746,1.9916125868796368,4
INCOV005-BL,hlaminer,CD8 T,B,1.0820381259103866,0.14356932285695348,0.8006474238259547,1.3634288279948186,46
INCOV005-BL,hlaminer,NK,B,1.0533734154545653,0.09312375068436307,0.8708542180079265,1.235892612901204,128
INCOV005-BL,hlaminer,B,B,1.206885465397972,0.3021362807892962,0.6147092366280704,1.7990616941678734,17
INCOV005-BL,hlaminer,CD16 Monocyte,B,0.8301854471336448,0.09716652127241843,0.6397425649366597,1.02062832933063,69
INCOV005-BL,hlaminer,cDC,B,1.3448571355211123,0.33026275457176735,0.6975540311254573,1.9921602399167673,5
INCOV005-BL,hlaminer,CD14 Monocyte,C,2.3975838089195523,0.06779367333319275,2.264710650806821,2.5304569670322836,851
INCOV005-BL,hlaminer,CD4 T,C,1.9701663022637803,0.08272419407381454,1.808029861229002,2.1323027432985584,272
INCOV005-BL,hlaminer,pDC,C,2.9418608262509323,1.0085476897640737,0.9651436776222726,4.918577974879592,4
INCOV005-BL,hlaminer,CD8 T,C,2.4845319567226447,0.21541851298311043,2.0623194296725744,2.906744483772715,48
INCOV005-BL,hlaminer,NK,C,2.3517854361624595,0.11408220229427983,2.1281884283886585,2.5753824439362605,130
INCOV005-BL,hlaminer,B,C,1.5818582014236533,0.39687057389011526,0.8040061700752852,2.3597102327720214,19
INCOV005-BL,hlaminer,CD16 Monocyte,C,2.3115873921460928,0.15413218157553976,2.009493867399447,2.6136809168927386,71
INCOV005-BL,hlaminer,cDC,C,2.119660279021734,0.3940999923990402,1.3472384876121062,2.8920820704313615,6
INCOV005-BL,hlaminer,CD14 Monocyte,DPA1,3.0873518718131834,0.22186632516849508,2.6525018651006804,3.5222018785256863,259
INCOV005-BL,hlaminer,pDC,DPA1,4.260496033728241,1.650551582641732,1.0254743771248607,7.4955176903316225,4
INCOV005-BL,hlaminer,CD8 T,DPA1,2.8989555936682363,0.6791283946701255,1.5678883992362869,4.230022788100186,28
INCOV005-BL,hlaminer,B,DPA1,3.965535131496125,0.7329210198474185,2.5290363290828193,5.402033933909431,21
INCOV005-BL,hlaminer,CD4 T,DPA1,2.6529415722455205,0.5159505058061651,1.641697163060213,3.664185981430828,51
INCOV005-BL,hlaminer,CD16 Monocyte,DPA1,4.486983164740287,0.4152431662630809,3.6731215140382707,5.300844815442303,63
INCOV005-BL,hlaminer,NK,DPA1,2.7686960916240486,0.5415026098975804,1.7073704786903487,3.8300217045577485,45
INCOV005-BL,hlaminer,cDC,DPA1,5.971065141071083,1.3044469670838452,3.4143960658442416,8.527734216297924,6
INCOV005-BL,hlaminer,CD14 Monocyte,DPB1,2.5381466015165057,0.5062552720745499,1.545904501266862,3.5303887017661495,54
INCOV005-BL,hlaminer,pDC,DPB1,2.9951557899099543,2.049964054749641,-1.0226999270010366,7.013011506820945,3
INCOV005-BL,hlaminer,B,DPB1,2.5302788056299463,1.1218329527516246,0.33152662156653845,4.729030989693355,11
INCOV005-BL,hlaminer,NK,DPB1,2.3978952727983707,2.66855993397415,-2.8323860883775467,7.628176633974288,2
INCOV005-BL,hlaminer,CD16 Monocyte,DPB1,2.77905674487379,0.7417820471868121,1.3251906480092477,4.232922841738333,24
INCOV005-BL,hlaminer,CD4 T,DPB1,2.3978952727983702,1.4264052841433372,-0.39780771148019234,5.193598257076933,7
INCOV005-BL,hlaminer,cDC,DPB1,3.6938854317037557,1.5182485331530426,0.7181729871430265,6.6695978762644845,5
INCOV005-BL,hlaminer,CD8 T,DPB1,2.3978952727983707,2.66855993397415,-2.8323860883775467,7.628176633974288,2
INCOV005-BL,hlaminer,CD14 Monocyte,DQA1,2.3978952727983707,1.886956825315847,-1.3004721452027268,6.096262690799469,4
INCOV005-BL,hlaminer,B,DQA1,3.3336919392179136,0.8428592804116957,1.6817181055756443,4.985665772860183,17
INCOV005-BL,hlaminer,CD4 T,DQA1,2.3978952727983707,3.773913650631694,-4.998839563203824,9.794630108800565,1
INCOV005-BL,hlaminer,NK,DQA1,2.3978952727983707,3.773913650631694,-4.998839563203824,9.794630108800565,1
INCOV005-BL,hlaminer,cDC,DQA1,4.4523824873356235,1.471956194158824,1.5674013599636822,7.337363614707565,5
INCOV005-BL,hlaminer,CD8 T,DQA1,2.3978952727983707,3.773913650631694,-4.998839563203824,9.794630108800565,1
INCOV005-BL,hlaminer,pDC,DQA1,2.969518672038256,2.526800540834655,-1.9829193841139965,7.9219567281905086,2
INCOV005-BL,hlaminer,pDC,DQB1,3.2451439770644677,2.441573483277075,-1.5402521157666054,8.03054006989554,2
INCOV005-BL,hlaminer,CD14 Monocyte,DQB1,1.6130662383328644,0.48181590676688174,0.6687244138912679,2.557408062774461,40
INCOV005-BL,hlaminer,CD8 T,DQB1,1.419268666161796,1.325699299418474,-1.1790542150283938,4.017591547351985,3
INCOV005-BL,hlaminer,B,DQB1,2.592733876274854,1.1708515818298773,0.297906944646543,4.887560807903165,10
INCOV005-BL,hlaminer,CD16 Monocyte,DQB1,1.281796024914559,0.7990559844143428,-0.28432492616875127,2.8479169759978693,12
INCOV005-BL,hlaminer,cDC,DQB1,0.8965719493691273,0.46888289140189243,-0.022421630745587007,1.8155655294838415,6
INCOV005-BL,hlaminer,CD4 T,DQB1,2.3978952727983702,2.1788700620906116,-1.8726115758917792,6.668402121488519,3
INCOV005-BL,hlaminer,CD14 Monocyte,DRB1,1.3539035753409014,0.2253099504033859,0.9123041871917594,1.7955029634900435,154
INCOV005-BL,hlaminer,pDC,DRB1,1.0650987966038676,1.1369550557511143,-1.1632921647090453,3.2934897579167806,4
INCOV005-BL,hlaminer,B,DRB1,2.1231191762949093,0.933641911909106,0.2932146544959442,3.953023698093874,13
INCOV005-BL,hlaminer,CD4 T,DRB1,2.5780310367783383,1.8506580482511399,-1.0491920854930847,6.205254159049762,4
INCOV005-BL,hlaminer,CD16 Monocyte,DRB1,1.014029398705708,0.31202660482416944,0.4024684910320242,1.625590306379392,48
INCOV005-BL,hlaminer,CD8 T,DRB1,1.7181541520412933,1.0648456510475521,-0.36890497310601433,3.805213277188601,10
INCOV005-BL,hlaminer,NK,DRB1,2.3978952727983707,1.886956825315847,-1.3004721452027268,6.096262690799469,4
INCOV005-BL,hlaminer,cDC,DRB1,0.39245502523420506,0.4326894915463474,-0.4556007946855838,1.240510845153994,5
INCOV005-BL,invitro,CD14 Monocyte,A,0.5545712159938361,0.03380010419673771,0.48832422909452905,0.620818202893143,878
INCOV005-BL,invitro,CD4 T,A,0.5074294385971697,0.05227615263969886,0.4049700621730415,0.609888815021298,274
INCOV005-BL,invitro,pDC,A,0.73610239662542,0.4279802963514633,-0.10272357031622692,1.574928363567067,4
INCOV005-BL,invitro,CD8 T,A,0.540335851387076,0.10892027300752564,0.32685603910605554,0.7538156636680964,49
INCOV005-BL,invitro,NK,A,0.4525020179753098,0.06454742481729826,0.32599139003859834,0.5790126459120213,130
INCOV005-BL,invitro,B,A,0.5021941016351136,0.2405716245832972,0.030682381749560506,0.9737058215206666,19
INCOV005-BL,invitro,CD16 Monocyte,A,0.35786968099507954,0.08343576127966804,0.19433859386424865,0.5214007681259104,71
INCOV005-BL,invitro,cDC,A,0.8584483622574371,0.27359271904963417,0.3222164864877687,1.3946802380271057,6
INCOV005-BL,invitro,CD14 Monocyte,B,0.6650747742615547,0.024003943506729783,0.6180279095014303,0.7121216390216791,945
INCOV005-BL,invitro,CD4 T,B,0.5350887487864984,0.03872396724287185,0.4591911676519607,0.610986329921036,281
INCOV005-BL,invitro,pDC,B,0.2771226159453906,0.2573216890856117,-0.22721862710342172,0.7814638589942029,4
INCOV005-BL,invitro,CD8 T,B,0.5420348135999273,0.08307732530495225,0.3792062480703029,0.7048633791295518,47
INCOV005-BL,invitro,NK,B,0.47058146431763054,0.05217577707378191,0.36831882038762737,0.5728441082476337,130
INCOV005-BL,invitro,B,B,0.40624217042701627,0.1709582877359937,0.0711700836058331,0.7413142572481994,21
INCOV005-BL,invitro,CD16 Monocyte,B,0.5744279404680005,0.05919017053510141,0.45841733798041784,0.6904385429555832,70
INCOV005-BL,invitro,cDC,B,0.4498549828662779,0.17206524527506326,0.1126132991361033,0.7870966665964525,6
INCOV005-BL,invitro,CD14 Monocyte,C,3.944630320703323,0.11301839912168078,3.7231183288344556,4.166142312572191,889
INCOV005-BL,invitro,CD4 T,C,4.338858551067667,0.19853164347050387,3.949743680073933,4.727973422061401,275
INCOV005-BL,invitro,pDC,C,4.352076489273811,1.6312834694825993,1.1548196405123727,7.549333338035249,4
INCOV005-BL,invitro,CD8 T,C,4.4457994849929205,0.47047481720046824,3.5236857876469374,5.367913182338904,49
INCOV005-BL,invitro,NK,C,4.772958645296451,0.2847049726630209,4.214947152657469,5.330970137935433,130
INCOV005-BL,invitro,B,C,3.7777510670392607,0.7969951521490977,2.215669272974009,5.3398328611045125,18
INCOV005-BL,invitro,CD16 Monocyte,C,4.676825296440974,0.38900527761043513,3.9143889625285158,5.439261630353432,71
INCOV005-BL,invitro,cDC,C,4.599673638591611,1.34782427470634,1.957986602678365,7.241360674504857,6
INCOV005-BL,invitro,CD14 Monocyte,DPA1,3.12094703811117,0.18568806637668184,2.7570051156539908,3.484888960568349,369
INCOV005-BL,invitro,pDC,DPA1,4.4290120417281615,1.6359459719360452,1.2226168560801396,7.6354072273761835,4
INCOV005-BL,invitro,CD8 T,DPA1,2.982823084333239,0.6519146036060267,1.7050939402697212,4.260552228396756,30
INCOV005-BL,invitro,B,DPA1,4.197255835258201,0.7226409879119622,2.7809055251983104,5.613606145318091,21
INCOV005-BL,invitro,CD4 T,DPA1,2.6367418958596915,0.45082386654743034,1.7531433540556365,3.5203404376637466,67
INCOV005-BL,invitro,CD16 Monocyte,DPA1,4.679543374899481,0.3977378684559106,3.8999914774381668,5.459095272360795,68
INCOV005-BL,invitro,NK,DPA1,2.902927794525701,0.5072377647829168,1.9087600439525847,3.897095545098817,50
INCOV005-BL,invitro,cDC,DPA1,6.198170922515048,1.3032771477537493,3.643794651043613,8.752547193986482,6
INCOV005-BL,invitro,CD14 Monocyte,DPB1,1.2899486793174988,0.18853178471091142,0.9204331713430534,1.6594641872919442,179
INCOV005-BL,invitro,pDC,DPB1,0.5378579904651404,0.6246813994410979,-0.6864950542514907,1.7622110351817715,4
INCOV005-BL,invitro,CD8 T,DPB1,1.3643328136730768,0.681828646997573,0.027973221930160053,2.7006924054159933,15
INCOV005-BL,invitro,CD4 T,DPB1,1.8735507127861266,0.5649514220976949,0.7662662724599589,2.9808351531122943,35
INCOV005-BL,invitro,B,DPB1,1.0921543771737405,0.5454242167282095,0.023142556090481214,2.161166198257,16
INCOV005-BL,invitro,NK,DPB1,1.4319411565252813,0.5382749604183514,0.37694162032558953,2.486940692724973,33
INCOV005-BL,invitro,CD16 Monocyte,DPB1,1.0864401845617837,0.23551196436781313,0.6248452164725895,1.548035152650978,54
INCOV005-BL,invitro,cDC,DPB1,0.6184829974331021,0.28816831872268717,0.05368347125117601,1.1832825236150282,5
INCOV005-BL,invitro,B,DQA1,2.3978952727983707,2.66855993397415,-2.8323860883775467,7.628176633974288,2
INCOV005-BL,invitro,CD14 Monocyte,DQA1,2.3978952727983702,1.5406937962286253,-0.6218090790140276,5.417599624610768,6
INCOV005-BL,invitro,NK,DQA1,2.3978952727983707,3.773913650631694,-4.998839563203824,9.794630108800565,1
INCOV005-BL,invitro,CD16 Monocyte,DQA1,2.3978952727983707,3.773913650631694,-4.998839563203824,9.794630108800565,1
INCOV005-BL,invitro,CD14 Monocyte,DQB1,1.9042152082606882,0.2835695589986654,1.3484290855113983,2.460001331009978,137
INCOV005-BL,invitro,pDC,DQB1,3.2451439770644677,2.441573483277075,-1.5402521157666054,8.03054006989554,2
INCOV005-BL,invitro,NK,DQB1,2.3978952727983702,1.5406937962286253,-0.6218090790140276,5.417599624610768,6
INCOV005-BL,invitro,CD8 T,DQB1,1.6913755781867568,1.196559945219587,-0.6538388197868532,4.036589976160367,4
INCOV005-BL,invitro,CD4 T,DQB1,2.4332988902489183,0.820446047322165,0.8252541862392304,4.041343594258606,21
INCOV005-BL,invitro,B,DQB1,1.8948935581391524,1.0487236985836084,-0.16056712081835878,3.9503542370966636,10
INCOV005-BL,invitro,CD16 Monocyte,DQB1,1.2946306428889531,0.6852251318624875,-0.04838593686323134,2.637647222641138,17
INCOV005-BL,invitro,cDC,DQB1,1.0366122305398144,0.47637620829614447,0.10293201918762063,1.9702924418920083,6
INCOV005-BL,invitro,CD14 Monocyte,DRB1,1.5752232740604433,0.1732925515810141,1.235576114172606,1.9148704339482805,248
INCOV005-BL,invitro,pDC,DRB1,1.4606325412060146,1.4315516557235415,-1.3451571460208087,4.2664222284328375,4
INCOV005-BL,invitro,B,DRB1,1.0744093735417195,0.5905103995055018,-0.08296974198542273,2.2317884890688617,14
INCOV005-BL,invitro,CD16 Monocyte,DRB1,1.304943171405651,0.2697055842123506,0.7763299399201093,1.8335564028911926,53
INCOV005-BL,invitro,CD8 T,DRB1,1.3886155502546287,0.9449395971449108,-0.46343202771518377,3.2406631282244414,8
INCOV005-BL,invitro,CD4 T,DRB1,2.613485328809257,1.2316255951390673,0.19954351989897567,5.027427137719538,9
